Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1999","1999","An","1083622689","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2000","2000","An","1095426826","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2001","2001","An","1096718995","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2002","2002","An","1127493066","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2003","2003","An","1166766812","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2004","2004","An","1179342784","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2005","2005","An","1192036768","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2006","2006","An","1222573160","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2007","2007","An","1256792050","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2008","2008","An","1289996711","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2009","2009","An","1311272571","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","An","1374436482","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","An","1378856366","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","An","1418097052","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","An","1443054282","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","An","1460692661","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","An","1476637578","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","An","1471339203","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","An","1478333240","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","An","1476888881","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","An","1333358767","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","An","1319423948","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","An","1467493887","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","1493683433","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","1511950905","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1961","1961","1000 An","271336","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1962","1962","1000 An","270866","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1963","1963","1000 An","274420","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1964","1964","1000 An","276557","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1965","1965","1000 An","280891","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1966","1966","1000 An","289911","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1967","1967","1000 An","298260","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1968","1968","1000 An","311902","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1969","1969","1000 An","324310","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1970","1970","1000 An","333175","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1971","1971","1000 An","362969","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1972","1972","1000 An","384273","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1973","1973","1000 An","400651","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1974","1974","1000 An","427283","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1975","1975","1000 An","444813","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1976","1976","1000 An","467674","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1977","1977","1000 An","495767","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1978","1978","1000 An","497078","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1979","1979","1000 An","503963","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1980","1980","1000 An","496627","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1981","1981","1000 An","493321","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1982","1982","1000 An","498315","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1983","1983","1000 An","510206","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1984","1984","1000 An","518665","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1985","1985","1000 An","524350","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1986","1986","1000 An","536578","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1987","1987","1000 An","565185","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1988","1988","1000 An","577021","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1989","1989","1000 An","539531","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1990","1990","1000 An","538531","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1991","1991","1000 An","437278","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1992","1992","1000 An","460783","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1993","1993","1000 An","472802","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1994","1994","1000 An","494221","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1995","1995","1000 An","515017","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1996","1996","1000 An","560149","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1997","1997","1000 An","529678","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1998","1998","1000 An","552588","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","1999","1999","1000 An","547691","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2000","2000","1000 An","608383","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2001","2001","1000 An","669446","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2002","2002","1000 An","684860","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2003","2003","1000 An","689272","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2004","2004","1000 An","684775","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2005","2005","1000 An","724576","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2006","2006","1000 An","749754","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2007","2007","1000 An","793606","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2008","2008","1000 An","762638","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2009","2009","1000 An","777195","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2010","2010","1000 An","814799","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2011","2011","1000 An","840955","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2012","2012","1000 An","843449","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2013","2013","1000 An","872787","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2014","2014","1000 An","889068","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2015","2015","1000 An","893544","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2016","2016","1000 An","780138","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2017","2017","1000 An","670514","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2018","2018","1000 An","652253","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2019","2019","1000 An","658169","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2020","2020","1000 An","604785","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","1000 An","574172","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2022","2022","1000 An","533814","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2023","2023","1000 An","482537","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1961","1961","An","330835564","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1962","1962","An","341462940","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1963","1963","An","344282144","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1964","1964","An","345818500","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1965","1965","An","341928746","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1966","1966","An","353080784","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1967","1967","An","354307452","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1968","1968","An","361897533","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1969","1969","An","359107325","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1970","1970","An","367447298","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1971","1971","An","372085128","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1972","1972","An","372132771","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1973","1973","An","361449440","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1974","1974","An","347677465","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1975","1975","An","363304630","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1976","1976","An","356796679","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1977","1977","An","359198719","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1978","1978","An","366222284","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1979","1979","An","362036477","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1980","1980","An","384107419","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1981","1981","An","401801398","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1982","1982","An","403676562","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1983","1983","An","414621956","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1984","1984","An","414958201","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1985","1985","An","423667667","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1986","1986","An","421003776","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1987","1987","An","431554672","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1988","1988","An","441209800","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1989","1989","An","456671507","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1990","1990","An","464990297","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1991","1991","An","455737317","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1992","1992","An","452457999","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1993","1993","An","450264871","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1994","1994","An","456703166","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1995","1995","An","461623344","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1996","1996","An","446884207","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1997","1997","An","451472351","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1998","1998","An","462032247","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","1999","1999","An","464851427","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2000","2000","An","477427505","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2001","2001","An","482448315","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2002","2002","An","485985466","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2003","2003","An","492969396","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2004","2004","An","491573917","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2005","2005","An","503621177","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2006","2006","An","519727279","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2007","2007","An","529368684","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2008","2008","An","526126353","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2009","2009","An","516319258","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2010","2010","An","518638655","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2011","2011","An","514303474","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2012","2012","An","520262772","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2013","2013","An","543471720","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2014","2014","An","559620474","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2015","2015","An","566897074","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2016","2016","An","577570961","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2017","2017","An","596265613","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2018","2018","An","603324752","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2019","2019","An","616868257","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2020","2020","An","646308203","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2021","2021","An","667351186","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","686965736","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","695482414","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1961","1961","1000 An","141620","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1962","1962","1000 An","128645","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1963","1963","1000 An","133740","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1964","1964","1000 An","141732","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1965","1965","1000 An","151287","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1966","1966","1000 An","168748","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1967","1967","1000 An","182955","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1968","1968","1000 An","169116","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1969","1969","1000 An","172886","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1970","1970","1000 An","193835","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1971","1971","1000 An","209791","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1972","1972","1000 An","228044","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1973","1973","1000 An","250845","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1974","1974","1000 An","263884","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1975","1975","1000 An","251358","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1976","1976","1000 An","276844","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1977","1977","1000 An","282915","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1978","1978","1000 An","293897","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1979","1979","1000 An","325608","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1980","1980","1000 An","349032","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1981","1981","1000 An","355747","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1982","1982","1000 An","359124","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1983","1983","1000 An","376678","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1984","1984","1000 An","372008","E","Estimated value",""
